1	1	0.5	0.000373139	0.286952	0.000227635	-3.78001e-08	0.00147497	-0.510237	0.00299037
1	2	0.5	0.000322385	0.268481	0.000205864	-4.37308e-08	0.0015661	-0.367628	0.00280922
1	3	0.5	0.00028479	0.24727	0.000191062	-4.92687e-08	0.00179	-0.198559	0.00278784
1	4	0.5	0.000247884	0.224793	0.000173722	-5.3189e-08	0.00206347	-0.0346168	0.00287575
1	5	0.5	0.000225532	0.202616	0.000162763	-5.3246e-08	0.00243836	0.0831975	0.00340863
1	6	0.5	0.000194452	0.181529	0.000142653	-4.86505e-08	0.00262956	0.150911	0.00411102
1	7	0.5	0.000177029	0.163132	0.000130403	-4.12585e-08	0.00283103	0.168352	0.00504264
1	8	0.5	0.000163944	0.147503	0.000120119	-3.33575e-08	0.00295224	0.144949	0.00576939
1	9	0.499991	0.00016477	0.135319	0.000119618	-2.75821e-08	0.00318406	0.107396	0.00646451
